Federal_unit,Gender,Age,Color,Income,Years_of_study
15,4,50,8,788,07
15,2,27,8,1200,12
15,2,55,8,1200,09
15,2,27,2,1500,09
15,2,54,8,700,09
15,4,49,8,788,09
15,4,71,8,200,12
15,4,64,8,1100,06
15,4,65,8,100,09
15,2,25,4,2500,12
15,2,44,8,788,12
15,2,35,8,5000,12
15,2,49,2,788,03
15,2,37,8,850,12
15,4,65,8,1800,04
15,2,43,4,1200,06
15,2,47,8,5000,09
15,2,63,4,3000,16
15,2,36,8,2000,12
15,4,25,8,800,11
15,2,43,8,2000,02
15,2,43,4,4500,16
15,2,53,2,2300,07
15,2,42,8,1000,12
15,4,62,8,300,06
15,4,76,2,150,05
15,2,43,8,820,12
15,4,42,8,788,12
15,2,34,8,1300,12
15,4,35,2,788,04
15,2,51,0,1000,06
15,4,56,2,350,05
15,2,40,8,788,04
15,4,27,8,1200,12
15,2,26,8,1200,12
15,2,31,8,1000,13
15,2,33,8,788,10
15,2,35,8,1030,12
15,4,50,8,700,09
15,2,34,8,1000,11
15,4,37,8,250,10
15,2,66,8,600,09
15,4,54,8,250,08
15,4,30,8,500,08
15,4,40,8,1000,12
15,4,52,8,200,12
15,4,52,2,500,13
15,2,65,8,1100,06
15,4,58,2,900,12
15,2,44,8,850,12
15,2,41,8,1750,12
15,2,43,2,1700,12
15,2,38,8,2350,16
15,2,70,0,789,05
15,2,40,4,650,06
15,2,49,8,2800,16
15,2,36,8,700,10
15,4,64,8,8000,16
15,2,28,8,2300,13
15,2,38,2,3000,16
15,2,53,2,4000,16
15,4,61,6,1000,12
15,2,51,2,2300,15
15,4,43,2,7000,16
15,2,60,8,2000,12
15,2,39,8,1000,16
15,2,59,8,2000,16
15,2,59,8,1000,10
15,2,40,4,2000,12
15,4,38,2,4000,16
15,4,38,4,4300,15
15,2,41,8,960,12
15,2,53,8,3000,12
15,2,48,8,2000,10
15,4,42,2,4000,15
15,2,29,8,2200,16
15,2,43,4,7155,16
15,2,43,2,6000,16
15,4,31,4,3400,16
15,4,51,2,7500,16
15,2,63,8,1000,14
15,2,20,4,1000,09
15,2,42,8,2966,12
15,2,56,8,2500,12
15,2,39,2,1613,12
15,4,52,8,788,12
15,4,60,8,350,01
15,2,47,8,3000,16
15,4,58,8,5000,16
15,2,42,8,4000,12
15,2,51,2,1200,12
15,2,39,8,2000,15
15,2,48,8,1800,12
15,2,32,8,830,12
15,4,35,8,600,11
15,2,35,8,788,12
15,4,53,2,1800,16
15,2,45,8,2800,13
15,2,24,8,1250,12
15,4,47,8,600,16
15,4,46,8,9500,16
15,2,57,4,3000,12
15,2,55,8,600,11
15,4,30,8,600,10
15,4,36,8,788,02
15,2,27,8,1000,16
15,4,34,8,1000,12
15,4,28,8,930,12
15,2,24,8,1034,12
15,2,40,2,2500,13
15,2,60,8,700,09
15,4,33,8,1000,12
15,4,34,2,788,13
15,2,47,8,3000,09
15,2,35,2,1200,12
15,4,37,8,850,12
15,2,30,8,5000,16
15,4,71,8,150,05
15,2,35,2,1150,12
15,2,63,8,1000,05
15,4,41,4,2000,12
15,2,42,8,2500,12
15,4,34,8,2800,14
15,2,69,8,800,07
15,4,42,0,2500,08
15,4,39,8,1000,07
15,4,21,8,933,12
15,2,31,8,500,04
15,4,38,8,1000,12
15,2,48,8,3000,16
15,2,48,8,700,08
15,2,40,2,600,11
15,2,70,8,800,05
15,2,47,8,6800,12
15,2,37,4,788,12
15,2,48,8,2300,12
15,2,31,8,1000,12
15,2,56,4,3000,12
15,4,64,8,280,05
15,4,27,8,1250,12
15,4,43,8,420,11
15,4,63,8,550,12
15,4,45,8,720,12
15,4,40,8,400,05
15,4,37,8,789,05
15,2,56,2,789,05
15,4,38,8,400,05
15,4,63,2,789,09
15,2,26,4,1100,07
15,2,20,8,800,04
15,4,50,0,789,07
15,2,29,8,900,14
15,2,45,8,800,06
15,2,60,8,500,09
15,4,45,2,400,07
15,4,42,8,200,09
15,2,32,8,2000,07
15,4,34,8,788,06
15,2,28,8,2000,08
15,2,57,8,4000,01
15,4,33,8,800,09
15,2,58,8,2000,12
15,2,39,2,2600,14
15,4,88,8,300,06
15,4,33,8,1500,12
15,4,57,8,800,12
15,4,41,8,400,06
15,2,39,8,800,06
15,2,55,8,700,02
15,4,32,8,950,08
15,2,41,2,1500,08
15,2,40,8,700,06
15,4,54,8,5000,12
15,4,27,8,788,16
15,2,60,2,800,09
15,2,33,8,1200,11
15,4,34,8,700,12
15,2,52,8,1200,11
15,4,50,4,400,05
15,2,70,8,100,05
15,4,45,2,300,05
15,2,57,8,400,01
15,4,38,2,788,12
15,2,36,8,788,02
15,2,53,8,3200,14
15,2,44,8,3900,12
15,2,41,2,788,01
15,2,43,8,1000,11
15,2,56,8,3000,12
15,4,63,8,1000,12
15,2,52,8,1500,11
15,2,64,8,1000,12
15,2,48,8,1000,06
15,2,43,8,1200,05
15,2,51,8,1000,06
15,2,59,8,1000,08
15,4,42,8,1200,06
15,2,46,8,1300,09
15,2,35,4,788,12
15,4,45,4,1000,07
15,2,45,2,900,11
15,2,60,8,300,01
15,2,35,8,600,07
15,2,37,8,2000,15
15,4,42,8,788,09
15,4,26,8,700,12
15,2,65,8,3600,12
15,4,21,2,800,05
15,2,42,4,788,06
15,4,65,8,80,01
15,2,42,8,6400,16
15,4,57,8,3000,16
15,2,35,8,788,12
15,2,26,8,850,16
15,4,62,2,3200,16
15,2,50,8,900,05
15,4,55,8,3000,09
15,4,58,2,7000,16
15,4,36,8,3500,16
15,2,40,8,1000,07
15,2,65,8,2500,05
15,4,51,2,788,12
15,2,55,8,1900,12
15,2,34,4,500,16
15,2,63,2,700,09
15,2,59,8,3000,05
15,4,55,8,1800,09
15,2,45,8,750,07
15,4,48,4,1200,05
15,4,36,2,1500,12
15,4,51,4,789,12
15,2,48,2,3500,12
15,2,46,2,1300,16
15,4,42,8,500,12
15,2,23,8,1000,01
15,2,50,4,800,05
15,4,49,8,1700,11
15,4,34,8,350,11
15,4,52,8,300,01
15,2,56,4,788,12
15,2,40,4,900,06
15,4,43,8,500,11
15,4,49,8,1000,14
15,2,55,2,1750,04
15,2,47,4,1000,12
15,2,58,8,780,12
15,2,31,8,788,09
15,4,51,8,500,04
15,2,45,8,2500,11
15,4,50,8,700,12
15,2,48,8,1400,12
15,2,41,8,900,12
15,2,58,8,1800,08
15,2,46,8,1500,12
15,4,62,4,1000,04
15,2,45,8,1500,12
15,4,50,2,300,02
15,4,42,8,900,08
15,4,41,2,900,10
15,4,49,8,320,09
15,2,50,8,2200,12
15,4,44,8,450,09
15,4,48,8,788,04
15,4,44,8,160,08
15,2,21,8,300,17
15,2,46,8,800,12
15,2,29,8,1000,12
15,4,44,8,240,06
15,4,41,8,400,09
15,2,59,2,2000,09
15,2,48,8,1250,09
15,2,43,8,12000,16
15,2,44,8,2000,15
15,4,44,2,300,13
15,2,46,8,3000,12
15,4,27,8,950,09
15,2,51,8,1000,01
15,2,61,2,400,04
15,4,44,8,400,08
15,4,75,2,100,12
15,4,46,8,150,06
15,2,40,8,4500,15
15,2,42,8,950,12
15,2,40,8,1500,12
15,4,42,8,788,09
15,2,56,8,788,03
15,2,23,4,400,11
15,4,56,4,788,03
15,4,24,8,788,08
15,4,19,2,130,12
15,2,43,2,788,06
15,4,52,8,1000,10
15,2,73,8,500,12
15,4,58,8,300,12
15,2,61,4,850,06
15,2,51,2,500,06
15,4,43,8,1500,15
15,4,61,4,900,12
15,2,30,4,1500,12
15,4,62,8,30,01
15,2,29,8,1200,12
15,2,58,4,1400,15
15,4,31,2,1100,14
15,2,56,8,1200,06
15,2,45,8,788,12
15,2,27,8,1000,06
15,2,29,8,1500,01
15,2,31,8,788,12
15,2,34,4,2000,12
15,4,45,8,788,01
15,2,61,4,1091,12
15,4,39,4,788,12
15,2,53,8,1000,09
15,2,54,8,3100,16
15,2,54,2,4600,16
15,4,55,8,3000,16
15,2,41,2,5000,12
15,2,37,4,788,16
15,2,56,8,1600,12
15,2,48,2,3000,12
15,4,47,8,1600,09
15,4,54,4,4300,16
15,4,41,8,1200,09
15,4,25,4,2500,12
15,4,44,4,400,12
15,4,54,2,7000,16
15,2,33,2,1500,16
15,2,49,8,10000,16
15,4,59,2,400,05
15,2,50,8,1300,04
15,2,51,4,788,03
15,4,49,8,680,16
15,2,32,4,1000,03
15,2,34,8,1300,12
15,4,44,8,400,03
15,2,30,8,1100,12
15,2,38,8,4321,12
15,2,41,8,2000,05
15,2,48,8,3000,07
15,4,60,2,600,12
15,4,51,2,160,01
15,4,61,2,788,04
15,2,63,4,1000,02
15,2,37,8,1000,09
15,4,51,8,600,05
15,2,34,8,800,12
15,2,33,8,1300,10
15,2,36,8,788,12
15,4,37,2,1000,12
15,4,49,2,788,12
15,2,66,2,788,01
15,4,54,8,1700,16
15,2,68,4,1000,01
15,2,30,8,200,10
15,2,42,8,800,06
15,2,64,8,300,05
15,4,49,2,788,12
15,4,29,8,788,08
15,2,36,8,1100,12
15,2,51,8,1200,12
15,4,33,2,200,01
15,2,37,8,1200,12
15,4,49,8,950,12
15,4,53,8,100,05
15,4,34,8,600,10
15,2,45,2,1250,09
15,4,64,8,300,09
15,2,45,2,500,12
15,4,32,8,1034,12
15,4,63,8,1300,06
15,2,37,8,3000,12
15,2,51,2,2000,09
15,2,51,4,1300,12
15,4,30,2,800,09
15,2,47,8,1000,12
15,2,41,8,700,09
15,4,49,4,2600,12
15,4,28,4,788,12
15,4,44,8,800,12
15,2,44,8,1106,08
15,2,45,8,1200,05
15,4,63,0,70,06
15,4,39,2,900,09
15,4,39,8,2000,10
15,4,51,8,750,09
15,2,39,8,1250,12
15,4,50,8,788,06
15,2,59,8,1200,12
15,4,54,8,6000,16
15,4,43,2,800,16
15,4,45,4,1576,12
15,2,42,8,1200,12
15,2,35,2,788,05
15,4,62,8,1500,01
15,4,45,4,550,03
15,2,49,8,2800,11
15,2,41,8,1100,12
15,2,51,8,2000,04
15,2,59,8,3800,10
15,2,65,8,1576,05
15,2,43,8,1200,12
15,4,56,8,1000,12
15,2,63,8,1500,16
15,2,64,4,5000,04
15,4,69,8,100,01
15,2,39,8,5000,16
15,2,67,2,1000,09
15,4,34,2,1300,12
15,4,30,8,200,08
15,2,45,2,2000,12
15,2,39,2,1900,12
15,4,53,2,1500,12
15,4,31,2,7000,16
15,2,50,2,2000,16
15,2,38,8,12000,16
15,2,40,2,5000,16
15,4,46,8,4000,13
15,2,25,8,2600,13
15,2,69,8,1398,12
15,4,56,8,3800,16
15,2,45,2,1500,12
15,2,33,8,2000,16
15,2,51,8,13000,12
15,2,32,8,2500,12
15,2,47,8,788,12
15,2,36,2,1200,13
15,2,29,4,788,12
15,2,45,4,788,05
15,4,49,8,788,12
15,4,40,4,950,12
15,4,31,8,788,12
15,2,41,2,5000,16
15,2,27,8,4000,12
15,4,38,2,1500,12
15,4,41,8,2500,10
15,2,43,8,788,09
15,4,41,8,788,07
15,2,67,4,150,01
15,2,41,8,850,12
15,2,52,4,200,04
15,4,35,8,1100,12
15,2,33,4,700,08
15,2,47,8,1500,10
15,2,53,8,1400,12
15,4,36,8,800,12
15,4,47,8,1000,09
15,4,57,8,400,06
15,2,63,4,788,03
15,2,27,2,788,11
15,4,38,8,1500,12
15,2,28,8,2000,15
15,4,35,4,700,11
15,4,36,8,788,07
15,2,41,2,788,12
15,2,55,4,1200,07
15,2,52,8,600,09
15,4,23,8,1500,15
15,2,35,2,400,16
15,4,49,4,900,12
15,4,39,8,600,05
15,2,37,2,1000,12
15,2,39,8,500,16
15,2,60,2,788,05
15,4,46,8,1000,12
15,2,28,8,1386,10
15,2,41,2,1000,06
15,4,35,8,5000,16
15,2,43,8,1300,09
15,4,44,8,870,09
15,2,60,8,600,01
15,2,61,8,1700,13
15,2,35,2,1000,12
15,2,52,8,1200,12
15,4,62,8,900,16
15,2,47,8,1200,12
15,4,44,8,300,04
15,2,26,8,1000,12
15,2,58,4,400,09
15,4,43,8,3000,06
15,4,39,8,788,12
15,2,50,4,788,09
15,4,37,8,200,09
15,2,39,2,1000,16
15,4,38,8,800,09
15,2,63,8,1200,12
15,2,43,8,1500,09
15,4,35,8,1500,12
15,4,23,8,500,11
15,4,48,4,1500,12
15,2,63,8,2000,13
15,4,50,2,788,09
15,4,61,8,400,05
15,4,39,2,1800,12
15,2,43,8,1261,12
15,4,25,8,788,12
15,2,39,0,2400,12
15,2,22,8,800,10
15,2,56,2,1576,12
15,2,43,8,4000,16
15,4,41,8,1300,12
15,2,81,8,2000,01
15,2,47,8,1300,11
15,4,48,4,1200,09
15,4,42,8,1000,09
15,2,36,8,1200,12
15,2,59,8,1500,12
15,4,53,2,1100,16
15,2,64,8,1500,02
15,2,52,4,1300,06
15,2,26,8,1400,12
15,2,38,2,1350,08
15,4,31,8,788,12
15,4,35,8,480,09
15,4,54,8,788,16
15,4,48,0,788,12
15,2,55,8,1800,03
15,2,40,8,980,12
15,4,42,4,1500,12
15,2,34,2,1500,12
15,2,49,8,2000,09
15,2,37,4,3000,12
15,2,41,8,700,09
15,4,36,8,600,09
15,2,25,8,800,01
15,4,41,8,50,09
15,4,36,8,788,09
15,2,60,8,1300,04
15,4,41,2,1000,16
15,4,43,8,788,05
15,2,53,2,1300,12
15,2,31,8,788,12
15,4,53,8,3500,16
15,4,40,8,3000,16
15,4,45,8,788,15
15,2,48,8,6000,16
15,2,43,4,1200,06
15,2,38,8,1500,12
15,2,35,8,788,04
15,4,46,4,600,06
15,4,44,8,900,12
15,2,48,8,788,06
15,4,16,4,500,06
15,2,52,4,600,05
15,4,56,4,3000,16
15,2,45,4,2500,12
15,2,41,4,2500,12
15,4,32,2,3500,16
15,2,48,8,4000,12
15,2,36,8,1150,08
15,4,40,2,850,12
15,4,45,8,400,10
15,2,48,8,7000,12
15,2,27,8,700,01
15,2,48,8,800,06
15,2,30,8,300,09
15,4,39,8,250,09
15,2,64,8,788,04
15,2,75,2,1000,09
15,2,47,4,788,06
15,2,33,4,788,12
15,2,44,8,1100,12
15,2,56,8,800,01
15,2,46,8,1500,12
15,2,57,8,3380,06
15,2,57,8,1000,01
15,2,33,4,1200,12
15,2,40,6,1500,09
15,4,49,8,500,09
15,2,39,4,800,09
15,2,49,8,240,09
15,4,57,8,1000,09
15,4,31,4,1700,12
15,2,52,8,2500,12
15,4,23,8,350,12
15,2,47,8,788,09
15,2,61,2,1500,09
15,2,41,0,4500,14
15,4,68,8,900,07
15,2,32,8,600,09
15,2,51,8,500,09
15,2,43,8,1300,12
15,4,52,8,380,12
15,4,31,8,500,12
15,2,45,8,700,12
15,4,47,8,1100,12
15,2,24,8,700,12
15,2,29,8,1200,12
15,2,55,2,650,09
15,2,55,8,500,09
15,2,37,8,1200,11
15,2,21,2,788,11
15,2,43,8,788,06
15,2,50,8,500,09
15,2,35,8,500,09
15,2,71,4,120,04
15,2,35,8,500,12
15,4,31,8,500,17
15,2,36,8,2500,16
15,2,34,4,650,12
15,2,60,8,788,06
15,2,47,8,850,12
15,2,60,8,788,05
15,2,45,8,750,06
15,4,35,2,1030,09
15,2,29,8,910,07
15,2,31,8,788,05
15,2,55,2,1200,12
15,4,50,2,3500,16
15,4,59,8,600,05
15,4,37,8,500,12
15,2,43,8,1000,11
15,4,57,8,700,09
15,2,45,8,800,11
15,2,34,2,800,12
15,4,58,2,3200,16
15,2,54,8,800,12
15,2,40,8,700,09
15,2,61,8,600,01
15,2,39,8,600,12
15,2,42,4,650,06
15,4,32,8,950,09
15,4,46,8,800,09
15,4,27,8,400,12
15,2,35,8,788,05
15,2,46,8,1000,12
15,2,58,8,1000,06
15,2,49,2,1400,12
15,2,45,8,1000,12
15,2,39,8,1576,10
15,2,37,8,1500,05
15,2,54,2,1200,05
15,2,61,8,600,01
15,2,44,2,3500,12
15,2,27,8,3000,16
15,4,42,2,788,11
15,4,20,8,600,09
15,2,54,2,800,09
15,2,41,8,1500,12
15,2,24,2,1200,11
15,4,39,8,600,02
15,2,32,8,1800,12
15,2,55,8,1000,09
15,4,44,8,788,06
15,2,20,8,1200,12
15,2,28,8,900,12
15,4,45,2,788,09
15,2,60,2,600,12
15,4,66,2,788,06
15,2,44,8,1200,09
15,2,40,2,900,03
15,2,48,8,800,09
15,4,37,8,788,06
15,2,28,8,1200,05
15,2,36,8,1200,03
15,4,38,8,600,12
15,2,37,8,1200,04
15,2,42,8,1000,05
15,2,40,2,1000,05
15,2,40,8,1400,07
15,4,38,8,788,12
15,2,35,8,1000,09
15,2,52,8,1550,04
15,2,46,2,1500,15
15,2,56,8,1200,06
15,4,33,2,788,11
15,2,44,8,1261,10
15,2,27,8,788,09
15,4,39,8,788,12
15,2,34,8,788,10
15,2,48,2,1800,15
15,2,50,2,5000,15
15,2,35,8,600,09
15,4,44,8,350,01
15,2,43,8,600,05
15,2,45,8,788,07
15,2,57,8,700,09
15,2,32,8,700,09
15,2,49,4,1000,07
15,4,65,8,700,08
15,2,51,8,1000,04
15,2,37,8,500,06
15,4,35,8,400,09
15,2,32,2,1200,12
15,2,24,8,990,12
15,2,26,8,788,05
15,2,44,8,1800,07
15,2,38,8,788,09
15,2,58,8,1000,10
15,2,39,2,1000,05
15,2,35,8,788,07
15,2,45,8,6000,12
15,4,55,4,788,09
15,2,61,8,1000,09
15,2,77,8,150,01
15,2,73,8,700,12
15,2,40,8,8000,15
15,4,58,8,5000,16
15,4,45,2,2500,16
15,2,44,8,1500,12
15,2,52,8,800,01
15,2,32,8,3000,12
15,2,43,4,2600,12
15,4,56,8,800,16
15,2,30,2,1576,16
15,2,24,2,1500,12
15,2,50,2,2500,16
15,2,28,8,2000,16
15,2,62,2,930,09
15,2,45,8,950,10
15,2,22,8,788,12
15,2,54,8,2200,09
15,4,56,2,3000,12
15,2,39,4,900,12
15,4,48,8,1200,11
15,2,59,8,4000,12
15,2,64,2,4000,16
15,2,47,4,788,09
15,2,26,8,700,12
15,4,37,8,800,12
15,4,48,8,600,12
15,2,32,8,788,06
15,2,48,8,1000,12
15,2,56,8,2500,12
15,2,64,8,3000,13
15,2,59,4,300,09
15,4,29,2,1100,12
15,2,60,8,788,09
15,4,55,2,1200,12
15,4,32,8,3000,16
15,2,50,8,800,13
15,2,58,2,1000,16
15,2,38,8,6000,16
15,4,55,2,5800,16
15,2,51,8,3000,13
15,4,56,8,1800,12
15,2,38,2,7000,16
15,2,52,2,5000,12
15,2,32,2,6500,16
15,2,38,8,900,01
15,4,34,8,788,12
15,2,50,2,11000,16
15,2,38,2,3300,16
15,2,50,8,600,11
15,2,57,8,3000,12
15,4,72,8,1200,12
15,4,40,4,600,12
15,4,54,2,4300,16
15,2,44,4,2700,16
15,4,21,8,1576,13
15,2,32,8,500,14
15,4,30,2,985,12
15,4,58,8,3000,16
15,2,50,2,1800,16
15,2,51,8,9000,16
15,2,50,8,400,16
15,4,41,8,1650,12
15,4,62,2,300,05
15,4,41,8,788,12
15,2,54,2,2200,12
15,2,41,2,5000,16
15,4,47,8,1400,13
15,2,69,8,300,07
15,4,59,8,1000,06
15,4,40,4,700,12
15,4,38,4,900,12
15,2,47,4,800,12
15,2,26,8,1600,16
15,2,24,2,900,11
15,2,53,8,3200,14
15,4,45,2,15000,16
15,2,39,8,2000,16
15,2,41,8,2500,13
15,4,37,8,860,12
15,2,36,8,830,09
15,2,54,8,4500,16
15,2,55,8,5000,16
15,4,43,8,1000,12
15,2,54,8,2300,16
15,2,62,8,788,09
15,4,35,8,1087,12
15,2,61,8,860,16
15,4,49,8,6000,16
15,2,29,4,2400,16
15,4,38,2,788,12
15,2,31,8,1038,12
15,2,56,8,900,01
15,2,55,8,980,16
15,4,51,8,788,09
15,2,30,2,1400,12
15,4,49,8,400,09
15,2,39,8,1000,07
15,2,60,8,788,01
15,2,64,8,1500,12
15,4,46,8,830,11
15,4,41,8,1500,10
15,4,31,8,1000,10
15,2,37,2,1200,01
15,2,49,8,3200,15
15,2,48,8,1576,12
15,4,48,8,788,01
15,2,40,4,2000,12
15,2,39,8,1000,10
15,4,29,8,1100,14
15,2,36,2,3940,12
15,2,48,8,800,12
15,2,55,8,8000,12
15,2,36,8,1040,12
15,2,28,2,1100,15
15,2,29,8,1200,12
15,2,65,8,850,09
15,4,37,8,788,10
15,2,36,8,2364,13
15,2,45,8,800,12
15,4,42,8,750,05
15,2,25,8,1000,12
15,4,64,8,350,06
15,2,51,8,800,07
15,2,37,8,1000,09
15,4,55,8,1200,08
15,2,52,8,1000,06
15,2,41,8,900,05
15,2,28,8,700,01
15,4,60,8,788,07
15,2,53,2,2400,09
15,2,37,8,788,12
15,4,26,8,394,09
15,2,41,2,1200,12
15,4,53,8,788,10
15,2,35,8,1500,08
15,2,45,8,1000,09
15,4,37,8,2242,16
15,2,31,8,788,05
15,4,53,8,788,01
15,4,32,8,788,12
15,2,30,8,1034,12
15,2,46,8,2500,12
15,2,33,8,1600,12
15,2,49,8,788,16
15,2,49,8,788,13
15,2,57,8,600,06
15,4,48,8,788,12
15,2,48,2,1200,12
15,2,51,8,800,02
15,2,59,8,788,05
15,2,47,8,788,11
15,2,41,4,1576,12
15,2,52,8,900,06
15,4,58,8,6000,12
15,2,63,2,900,14
15,2,39,8,1300,12
15,2,65,4,900,01
15,4,28,4,1200,12
15,4,42,8,200,02
15,4,42,4,3500,16
15,2,48,8,500,07
15,4,28,4,1576,12
15,2,39,8,2500,12
15,4,44,2,788,12
15,2,34,8,1490,12
15,2,26,4,950,12
15,2,29,8,788,12
15,2,47,8,1800,11
15,2,37,8,1350,12
15,2,37,2,1100,12
15,2,57,8,1200,12
15,2,51,4,950,12
15,4,41,8,1200,12
15,4,34,8,800,09
15,2,46,8,1250,08
15,2,24,8,2300,16
15,2,27,8,500,09
15,4,28,8,700,07
15,2,36,2,1800,12
15,2,55,6,2300,12
15,2,37,8,5500,16
15,4,37,8,788,09
15,2,48,2,3500,09
15,2,48,8,1000,11
15,4,26,8,2500,12
15,4,60,4,900,06
15,2,29,2,700,12
15,2,42,8,700,09
15,2,37,4,950,08
15,2,25,8,900,12
15,4,45,8,788,07
15,2,56,8,930,09
15,2,37,8,850,12
15,2,27,8,700,11
15,2,32,4,950,12
15,2,40,8,550,11
15,2,44,8,900,06
15,2,32,8,2000,12
15,4,66,8,789,11
15,2,52,8,800,12
15,2,64,8,1000,06
15,2,60,8,3000,09
15,4,31,4,1200,08
15,2,43,8,1200,11
15,4,52,8,2500,12
15,4,51,8,1000,08
15,2,48,2,1500,05
15,4,73,8,1000,12
15,2,68,8,788,07
15,4,24,8,950,12
15,2,57,4,2800,12
15,2,33,2,4100,12
15,4,43,8,788,12
15,2,56,8,788,04
15,4,50,8,700,12
15,2,71,2,1500,07
15,4,53,2,800,07
15,2,42,8,3200,12
15,4,44,2,700,12
15,4,30,8,1400,12
15,4,56,8,600,06
15,2,32,8,1700,12
15,2,59,8,200,06
15,4,37,8,400,11
15,2,35,2,4500,14
15,2,64,8,500,01
15,2,39,8,1800,09
15,4,43,8,788,07
15,4,52,2,1500,12
15,2,35,8,800,05
15,2,50,8,788,12
15,4,48,2,200,16
15,4,33,8,788,04
15,4,51,8,788,05
15,4,29,4,788,12
15,2,51,4,788,01
15,4,39,4,360,09
15,2,80,4,788,03
15,4,40,8,2500,16
15,2,25,8,1000,01
15,2,59,8,350,01
15,2,39,8,600,05
15,2,38,8,1400,10
15,2,51,8,1083,09
15,4,61,8,1890,16
15,2,38,8,1000,12
15,4,53,8,788,12
15,2,33,8,788,06
15,4,42,8,900,12
15,2,41,8,1000,12
15,4,60,8,400,04
15,2,23,2,500,08
15,4,47,8,200,09
15,2,35,8,2000,12
15,4,56,2,150,05
15,4,63,8,450,01
15,2,37,8,1000,11
15,4,37,8,788,12
15,2,33,2,750,12
15,4,27,8,820,09
15,2,65,8,788,06
15,4,40,2,600,08
15,4,29,8,200,12
15,4,33,8,1000,12
15,2,27,8,3000,04
15,2,51,8,1500,05
15,2,57,8,1000,12
15,4,51,8,300,01
15,4,55,8,16000,12
15,2,37,8,1200,11
15,2,33,8,788,01
15,2,47,8,4500,12
15,2,26,8,1200,06
15,2,58,8,1600,06
15,2,31,2,1500,05
15,2,40,2,1200,04
15,4,44,8,1200,04
15,2,36,8,200,12
15,2,45,8,120,01
15,2,45,8,1200,10
15,2,25,8,980,12
15,2,34,8,800,05
15,2,59,8,500,04
15,2,40,8,750,05
15,2,58,8,400,04
15,2,38,8,700,07
15,2,47,8,2028,06
15,2,35,8,800,06
15,2,35,8,800,01
15,2,34,8,300,01
15,2,23,8,500,11
15,2,60,8,3000,04
15,2,39,8,788,01
15,2,43,2,600,03
15,2,41,8,560,05
15,2,19,8,850,09
15,4,34,8,400,06
15,2,49,2,500,02
15,2,25,8,850,08
15,2,31,8,2200,12
15,2,30,8,800,07
15,2,27,8,788,06
15,2,55,2,480,01
15,2,47,8,1500,05
15,2,46,8,4300,12
15,2,38,8,600,04
15,2,27,8,700,12
15,2,39,8,900,04
15,2,56,2,2000,09
15,2,53,8,900,03
15,2,35,8,788,12
15,2,29,8,800,08
15,4,51,8,1090,12
15,2,60,8,400,05
15,2,49,8,400,01
15,4,50,8,800,03
15,2,32,8,700,03
15,2,37,8,600,01
15,2,33,8,788,11
15,2,30,8,965,07
15,2,53,8,500,05
15,4,54,8,2900,12
15,2,61,8,3800,16
15,2,59,8,4000,16
15,2,35,8,1500,09
15,2,47,8,1500,12
15,4,37,8,700,12
15,2,23,8,1500,01
15,2,49,8,10000,03
15,2,37,8,800,07
15,2,50,8,1377,03
15,2,30,8,1200,12
15,2,30,8,800,08
15,2,46,8,2300,12
15,2,31,8,400,12
15,2,57,8,400,05
15,2,30,8,500,04
15,2,43,8,600,01
15,4,47,8,500,12
15,2,53,8,800,04
15,2,47,8,600,09
15,4,57,8,800,03
15,2,44,8,788,01
15,2,38,8,1000,05
15,2,34,8,1000,09
15,2,45,8,1000,12
15,2,32,4,900,04
15,2,26,8,1434,06
15,2,65,8,500,05
15,2,29,8,1100,07
15,2,55,8,2200,02
15,2,60,8,2000,06
15,2,70,8,3800,16
15,2,66,8,200,01
15,2,40,8,1200,09
15,2,62,8,700,01
15,4,47,8,800,15
15,4,27,8,788,07
15,2,45,8,200,02
15,2,30,8,1500,09
15,2,54,8,400,01
15,2,65,8,1500,06
15,2,46,8,1400,16
15,2,44,8,500,05
15,2,51,8,700,05
15,2,38,8,600,03
15,2,42,8,600,12
15,2,39,8,800,09
15,2,26,4,1800,12
15,2,29,8,1500,12
15,2,52,4,3000,05
15,2,41,8,1000,10
15,2,50,8,1014,12
15,2,22,8,1102,12
15,2,79,8,142,04
15,2,70,8,1100,01
15,2,58,2,600,03
15,2,30,8,900,12
15,2,36,2,800,05
15,2,52,8,4000,12
15,2,32,8,1800,05
15,2,39,8,2000,06
15,2,55,2,200,12
15,2,30,8,3000,12
15,2,50,8,2800,12
15,4,38,2,400,09
15,2,40,8,900,06
15,2,50,2,800,01
15,2,43,8,1200,05
15,2,51,8,1500,12
15,2,38,2,1500,16
15,4,29,8,788,12
15,4,43,8,3500,16
15,2,58,4,1200,09
15,4,37,2,700,16
15,2,41,4,700,05
15,2,71,8,200,01
15,2,47,8,800,03
15,4,38,8,400,05
15,2,42,8,200,03
15,2,36,2,100,03
15,2,54,8,50,01
15,2,24,8,50,05
15,2,54,8,400,03
15,2,38,8,400,03
15,2,42,8,450,05
15,2,29,8,450,08
15,2,31,8,400,06
15,2,35,8,500,07
15,2,42,8,450,01
15,2,44,8,500,04
15,2,51,8,400,04
15,2,39,8,400,04
15,2,55,4,600,06
15,2,49,2,600,01
15,2,38,8,1500,03
15,2,29,8,800,01
15,2,34,8,1000,06
15,2,29,4,400,04
15,2,47,4,400,01
15,2,47,4,300,04
15,2,74,8,500,05
15,4,48,4,150,02
